x,y
3.269,-0.142
3.269,-0.14
3.269,-0.143
3.269,-0.142
3.27,-0.15
3.27,-0.15
3.27,-0.17
3.271,-0.17
3.271,-0.172
3.271,-0.17
3.271,-0.163
3.272,-0.165
3.272,-0.167
3.272,-0.163
3.272,-0.155
3.272,-0.155
3.273,-0.138
3.273,-0.137
3.273,-0.15
3.273,-0.153
3.274,-0.205
3.274,-0.195
3.274,-0.087
3.275,-0.08
3.275,0.072
3.275,0.077
3.275,0.153
3.276,0.187
3.276,0.068
3.276,0.052
3.276,-0.038
3.276,0.03
3.277,0.243
3.277,0.213
3.277,0.175
3.277,0.172
3.278,0.115
3.278,0.112
3.278,0.025
3.279,0.02
3.279,-0.077
3.279,-0.08
3.279,-0.152
3.28,-0.155
3.28,-0.203
3.28,-0.203
3.28,-0.227
3.28,-0.225
3.281,-0.228
3.281,-0.23
3.281,-0.227
3.281,-0.228
3.282,-0.22
3.282,-0.22
3.282,-0.213
3.283,-0.212
3.283,-0.197
3.283,-0.197
3.283,-0.172
3.284,-0.17
3.284,-0.142
3.284,-0.142
3.284,-0.125
3.284,-0.125
3.285,-0.118
3.285,-0.118
3.285,-0.112
3.285,-0.112
3.286,-0.102
3.286,-0.102
3.286,-0.095
3.287,-0.095
3.287,-0.088
3.287,-0.088
3.287,-0.083
3.288,-0.085
3.288,-0.077
3.288,-0.075
3.288,-0.068
3.288,-0.068
3.289,-0.062
3.289,-0.06
3.289,-0.057
3.289,-0.057
3.29,-0.05
3.29,-0.052
3.29,-0.048
3.291,-0.048
3.291,-0.043
3.291,-0.042
3.291,-0.045
3.292,-0.042
3.292,-0.037
3.292,-0.037
3.292,-0.032
3.292,-0.032
3.293,-0.035
3.293,-0.032
3.293,-0.027
3.293,-0.027
3.294,-0.02
3.294,-0.022
3.294,-0.013
3.295,-0.013
3.295,-0.008
3.295,-0.01
3.295,0.003
3.296,0.002
3.296,0.008
3.296,0.007
3.296,0.015
3.296,0.013
3.297,0.017
3.297,0.017
3.297,0.013
3.297,0.015
3.298,0.02
3.298,0.018
3.298,0.022
3.299,0.02
3.299,0.023
3.299,0.022
3.299,0.025
3.3,0.023
3.3,0.025
3.3,0.025
3.3,0.028
3.3,0.027
3.301,0.03
3.301,0.028
3.301,0.032
3.301,0.032
3.302,0.033
3.302,0.032
3.302,0.035
3.303,0.037
3.303,0.035
3.303,0.037
3.303,0.038
3.304,0.037
3.304,0.04
3.304,0.04
3.304,0.043
3.304,0.043
3.305,0.047
3.305,0.045
3.305,0.048
3.305,0.048
3.306,0.053
3.306,0.053
3.306,0.062
3.307,0.062
3.307,0.072
3.307,0.07
3.307,0.078
3.308,0.08
3.308,0.092
3.308,0.092
3.308,0.097
3.308,0.097
3.309,0.09
3.309,0.09
3.309,0.073
3.309,0.072
3.31,0.052
3.31,0.05
3.31,0.043
3.311,0.042
3.311,0.05
3.311,0.052
3.311,0.062
3.312,0.063
3.312,0.072
3.312,0.072
3.312,0.077
3.312,0.077
3.313,0.073
3.313,0.073
3.313,0.06
3.313,0.062
3.314,0.053
3.314,0.052
3.314,0.055
3.314,0.052
3.315,0.063
3.315,0.063
3.315,0.078
3.316,0.08
3.316,0.097
3.316,0.097
3.316,0.087
3.317,0.085
3.317,0.063
3.317,0.062
3.317,0.037
3.317,0.035
3.318,0.033
3.318,0.033
3.318,0.032
3.318,0.033
3.319,0.035
3.319,0.032
3.319,0.038
3.32,0.038
3.32,0.045
3.32,0.043
3.32,0.038
3.321,0.038
3.321,0.047
3.321,0.047
3.321,0.055
3.321,0.057
3.322,0.045
3.322,0.043
3.322,0.003
3.322,0.002
3.323,-0.01
3.323,-0.003
3.323,0.097
3.324,0.102
3.324,0.198
3.324,0.2
3.324,0.215
3.325,0.217
3.325,0.252
3.325,0.272
3.325,0.175
3.325,0.157
3.326,0.038
3.326,0.042
3.326,0.082
3.326,0.083
3.327,0.11
3.327,0.11
3.327,0.12
3.328,0.123
3.328,0.12
3.328,0.12
3.328,0.125
3.329,0.125
3.329,0.135
3.329,0.135
3.329,0.147
3.329,0.147
3.33,0.158
3.33,0.158
3.33,0.137
3.33,0.135
3.331,0.045
3.331,0.04
3.331,-0.027
3.332,-0.023
3.332,0.072
3.332,0.078
3.332,0.172
3.333,0.173
3.333,0.225
3.333,0.227
3.333,0.205
3.333,0.203
3.334,0.168
3.334,0.167
3.334,0.145
3.334,0.145
3.335,0.133
3.335,0.133
3.335,0.123
3.336,0.123
3.336,0.12
3.336,0.123
3.336,0.118
3.337,0.12
3.337,0.115
3.337,0.115
3.337,0.11
3.337,0.112
3.338,0.11
3.338,0.11
3.338,0.103
3.338,0.102
3.339,0.093
3.339,0.093
3.339,0.087
3.34,0.085
3.34,0.088
3.34,0.085
3.34,0.088
3.341,0.087
3.341,0.085
3.341,0.083
3.341,0.087
3.341,0.085
3.342,0.082
3.342,0.085
3.342,0.088
3.342,0.09
3.343,0.097
3.343,0.095
3.343,0.098
3.344,0.098
3.344,0.095
3.344,0.095
3.344,0.088
3.345,0.087
3.345,0.083
3.345,0.082
3.345,0.087
3.345,0.087
3.346,0.097
3.346,0.097
3.346,0.103
3.346,0.102
3.347,0.105
3.347,0.105
3.347,0.102
3.348,0.103
3.348,0.102
3.348,0.102
3.348,0.092
3.349,0.093
3.349,0.083
3.349,0.083
3.349,0.073
3.349,0.073
3.35,0.065
3.35,0.065
3.35,0.062
3.35,0.062
3.351,0.058
3.351,0.06
3.351,0.062
3.352,0.062
3.352,0.065
3.352,0.063
3.352,0.065
3.353,0.065
3.353,0.067
3.353,0.067
3.353,0.063
3.353,0.063
3.354,0.06
3.354,0.06
3.354,0.057
3.354,0.055
3.355,0.06
3.355,0.058
3.355,0.065
3.356,0.065
3.356,0.063
3.356,0.063
3.356,0.058
3.357,0.058
3.357,0.06
3.357,0.06
3.357,0.062
3.357,0.062
3.358,0.068
3.358,0.07
3.358,0.078
3.358,0.078
3.359,0.088
3.359,0.088
3.359,0.118
3.36,0.122
3.36,0.16
3.36,0.163
3.36,0.07
3.361,0.058
3.361,0.372
3.361,0.343
3.361,0.097
3.361,0.355
3.362,-0.098
3.362,-0.102
3.362,-0.207
3.362,-0.2
3.363,-0.115
3.363,-0.113
3.363,-0.067
3.364,-0.065
3.364,-0.047
3.364,-0.045
3.364,-0.03
3.365,-0.028
3.365,-0.022
3.365,-0.02
3.365,-0.012
3.365,-0.012
3.366,-0.017
3.366,-0.017
3.366,-0.025
3.366,-0.025
3.367,-0.035
3.367,-0.035
3.367,-0.03
3.368,-0.03
3.368,-0.025
3.368,-0.025
3.368,-0.022
3.369,-0.023
3.369,-0.018
3.369,-0.02
3.369,-0.013
3.369,-0.015
3.37,-0.012
3.37,-0.013
3.37,-0.015
3.37,-0.012
3.371,-0.015
3.371,-0.015
3.371,-0.012
3.372,-0.013
3.372,-0.008
3.372,-0.007
3.372,-0.01
3.373,-0.008
3.373,-0.013
3.373,-0.012
3.373,-0.015
3.373,-0.015
3.374,-0.02
3.374,-0.02
3.374,-0.03
3.374,-0.03
3.375,-0.042
3.375,-0.04
3.375,-0.023
3.376,-0.022
3.376,-0.008
3.376,-0.008
3.376,0.003
3.377,0.005
3.377,0.013
3.377,0.013
3.377,0.02
3.377,0.02
3.378,0.025
3.378,0.022
3.378,0.013
3.378,0.012
3.379,-0.003
3.379,-0.005
3.379,-0.022
3.38,-0.022
3.38,-0.037
3.38,-0.035
3.38,-0.052
3.381,-0.053
3.381,-0.142
3.381,-0.148
3.381,-0.105
3.381,-0.1
3.382,0.008
3.382,0.013
3.382,0.052
3.382,0.048
3.383,0.03
3.383,0.028
3.383,0.002
3.384,0.002
3.384,-0.005
3.384,-0.005
3.384,-0.008
3.385,-0.007
3.385,-0.005
3.385,-0.007
3.385,-0.008
3.385,-0.008
3.386,-0.012
3.386,-0.012
3.386,-0.018
3.386,-0.02
3.387,-0.023
3.387,-0.023
3.387,-0.03
3.388,-0.03
3.388,-0.037
3.388,-0.035
3.388,-0.042
3.389,-0.042
3.389,-0.047
3.389,-0.047
3.389,-0.052
3.389,-0.052
3.39,-0.053
3.39,-0.053
3.39,-0.057
3.39,-0.058
3.391,-0.052
3.391,-0.052
3.391,-0.047
3.392,-0.047
3.392,-0.043
3.392,-0.043
3.392,-0.047
3.393,-0.047
3.393,-0.05
3.393,-0.048
3.393,-0.04
3.393,-0.04
3.394,-0.035
3.394,-0.038
3.394,-0.035
3.394,-0.037
3.395,-0.04
3.395,-0.04
3.395,-0.038
3.396,-0.038
3.396,-0.028
3.396,-0.028
3.396,-0.013
3.397,-0.013
3.397,0.01
3.397,0.012
3.397,0.052
3.397,0.053
3.398,0.103
3.398,0.107
3.398,0.17
3.398,0.077
3.399,0.238
3.399,0.255
3.399,0.082
3.4,0.138
3.4,0.19
3.4,0.195
3.4,0.173
3.401,0.172
3.401,0.082
3.401,0.077
3.401,-0.028
3.401,-0.033
3.402,-0.122
3.402,-0.125
3.402,-0.183
3.402,-0.185
3.403,-0.218
3.403,-0.218
3.403,-0.233
3.404,-0.235
3.404,-0.245
3.404,-0.247
3.404,-0.253
3.405,-0.252
3.405,-0.255
3.405,-0.253
3.405,-0.248
3.405,-0.247
3.406,-0.235
3.406,-0.235
3.406,-0.227
3.406,-0.227
3.407,-0.242
3.407,-0.243
3.407,-0.258
3.408,-0.26
3.408,-0.252
3.408,-0.25
3.408,-0.228
3.409,-0.228
3.409,-0.208
3.409,-0.208
3.409,-0.215
3.409,-0.217
3.41,-0.232
3.41,-0.233
3.41,-0.24
3.41,-0.238
3.411,-0.225
3.411,-0.225
3.411,-0.21
3.412,-0.21
3.412,-0.243
3.412,-0.245
3.412,-0.333
3.413,-0.35
3.413,-0.327
3.413,-0.323
3.413,-0.218
3.413,-0.215
3.414,-0.142
3.414,-0.138
3.414,-0.037
3.414,-0.033
3.415,0.008
3.415,0.008
3.415,-0.007
3.416,-0.008
3.416,-0.017
3.416,-0.012
3.416,-0.017
3.417,-0.017
3.417,-0.04
3.417,-0.042
3.417,-0.038
3.417,-0.04
3.418,-0.033
3.418,-0.032
3.418,-0.017
3.418,-0.015
3.419,0.025
3.419,0.057
3.419,0.018
3.42,0.007
3.42,-0.165
3.42,-0.165
3.42,-0.15
3.421,-0.15
3.421,-0.135
3.421,-0.135
3.421,-0.127
3.421,-0.128
3.422,-0.118
3.422,-0.117
3.422,-0.1
3.422,-0.1
3.423,-0.075
3.423,-0.075
3.423,-0.058
3.424,-0.058
3.424,-0.043
3.424,-0.043
3.424,-0.042
3.425,-0.042
3.425,-0.047
3.425,-0.045
3.425,-0.052
3.425,-0.048
3.426,-0.052
3.426,-0.052
3.426,-0.053
3.426,-0.052
3.427,-0.055
3.427,-0.053
3.427,-0.057
3.428,-0.055
3.428,-0.057
3.428,-0.057
3.428,-0.053
3.429,-0.053
3.429,-0.05
3.429,-0.052
3.429,-0.048
3.429,-0.048
3.43,-0.05
3.43,-0.047
3.43,-0.048
3.43,-0.048
3.431,-0.045
3.431,-0.045
3.431,-0.043
3.432,-0.045
3.432,-0.042
3.432,-0.042
3.432,-0.045
3.433,-0.043
3.433,-0.04
3.433,-0.042
3.433,-0.038
3.433,-0.037
3.434,-0.038
3.434,-0.04
3.434,-0.037
3.434,-0.038
3.435,-0.04
3.435,-0.038
3.435,-0.035
3.436,-0.037
3.436,-0.04
3.436,-0.038
3.436,-0.042
3.437,-0.038
3.437,-0.042
3.437,-0.042
3.437,-0.038
3.438,-0.04
3.438,-0.037
3.438,-0.038
3.438,-0.035
3.438,-0.037
3.439,-0.038
3.439,-0.035
3.439,-0.038
3.439,-0.035
3.44,-0.038
3.44,-0.038
3.44,-0.035
3.441,-0.037
3.441,-0.038
3.441,-0.037
3.441,-0.038
3.442,-0.038
3.442,-0.035
3.442,-0.035
3.442,-0.038
3.442,-0.037
3.443,-0.035
3.443,-0.038
3.443,-0.035
3.443,-0.035
3.444,-0.033
3.444,-0.035
3.444,-0.032
3.445,-0.033
3.445,-0.032
3.445,-0.032
3.445,-0.028
3.446,-0.028
3.446,-0.025
3.446,-0.025
3.446,-0.022
3.446,-0.022
3.447,-0.02
3.447,-0.018
3.447,-0.022
3.447,-0.02
3.448,-0.023
3.448,-0.022
3.448,-0.023
3.449,-0.023
3.449,-0.018
3.449,-0.02
3.449,-0.017
3.45,-0.017
3.45,-0.008
3.45,-0.008
3.45,-0.002
3.45,-0.002
3.451,0.002
3.451,0.002
3.451,0.005
3.451,0.002
3.452,-0.007
3.452,-0.007
3.452,-0.015
3.453,-0.015
3.453,-0.012
3.453,-0.012
3.453,-0.002
3.454,-0.002
3.454,0.005
3.454,0.005
3.454,0.01
3.454,0.01
3.455,0.015
3.455,0.013
3.455,0.017
3.455,0.017
3.456,0.013
3.456,0.015
3.456,0.02
3.457,0.018
3.457,0.022
3.457,0.018
3.457,0.032
3.458,0.033
3.458,0.067
3.458,0.067
3.458,-0.033
3.458,-0.067
3.459,0.32
3.459,0.34
3.459,-0.003
3.459,0.255
3.46,-0.132
3.46,-0.152
3.46,-0.282
3.461,-0.303
3.461,-0.247
3.461,-0.243
3.461,-0.175
3.462,-0.173
3.462,-0.133
3.462,-0.133
3.462,-0.112
3.462,-0.112
3.463,-0.092
3.463,-0.09
3.463,-0.072
3.463,-0.072
3.464,-0.052
3.464,-0.05
3.464,-0.027
3.465,-0.027
3.465,-0.002
3.465,-0.002
3.465,0.027
3.466,0.028
3.466,0.048
3.466,0.05
3.466,0.055
3.466,0.052
3.467,0.047
3.467,0.047
3.467,0.042
3.467,0.042
3.468,0.032
3.468,0.032
3.468,0.022
3.469,0.022
3.469,0.017
3.469,0.018
3.469,0.013
3.47,0.015
3.47,0.013
3.47,0.015
3.47,0.012
3.47,0.012
3.471,0.015
3.471,0.012
3.471,0.015
3.471,0.013
3.472,0.017
3.472,0.015
3.472,0.013
3.473,0.013
3.473,0.007
3.473,0.007
3.473,-0.005
3.474,-0.005
3.474,-0.013
3.474,-0.013
3.474,-0.017
3.474,-0.017
3.475,-0.022
3.475,-0.02
3.475,-0.017
3.475,-0.017
3.476,-0.01
3.476,-0.01
3.476,-0.002
3.477,0
3.477,0.01
3.477,0.01
3.477,0.018
3.478,0.02
3.478,0.027
3.478,0.028
3.478,0.032
3.478,0.032
3.479,0.035
3.479,0.033
3.479,0.038
3.479,0.038
3.48,0.045
3.48,0.045
3.48,0.05
3.481,0.05
3.481,0.053
3.481,0.053
3.481,0.05
3.482,0.052
3.482,0.055
3.482,0.053
3.482,0.057
3.482,0.053
3.483,0.057
3.483,0.055
3.483,0.048
3.483,0.048
3.484,0.045
3.484,0.047
3.484,0.045
3.485,0.047
3.485,0.05
3.485,0.05
3.485,0.053
3.486,0.053
3.486,0.06
3.486,0.06
3.486,0.067
3.486,0.063
3.487,0.068
3.487,0.067
3.487,0.073
3.487,0.072
3.488,0.073
3.488,0.072
3.488,0.075
3.489,0.075
3.489,0.073
3.489,0.075
3.489,0.077
3.49,0.075
3.49,0.078
3.49,0.075
3.49,0.078
3.49,0.077
3.491,0.082
3.491,0.082
3.491,0.077
3.491,0.077
3.492,0.075
3.492,0.077
3.492,0.073
3.493,0.072
3.493,0.075
3.493,0.072
3.493,0.075
3.494,0.072
3.494,0.077
3.494,0.077
3.494,0.073
3.494,0.077
3.495,0.072
3.495,0.072
3.495,0.073
3.495,0.073
3.496,0.07
3.496,0.072
3.496,0.077
3.497,0.077
3.497,0.082
3.497,0.083
3.497,0.08
3.498,0.083
3.498,0.08
3.498,0.082
3.498,0.077
3.498,0.077
3.499,0.073
3.499,0.075
3.499,0.073
3.499,0.078
3.5,0.073
3.5,0.075
3.5,0.08
3.501,0.08
3.501,0.092
3.501,0.092
3.501,0.1
3.502,0.1
3.502,0.107
3.502,0.105
3.502,0.112
3.502,0.115
3.503,0.11
3.503,0.1
3.503,0.11
3.503,0.092
3.504,0.092
3.504,0.072
3.504,0.07
3.505,0.062
3.505,0.062
3.505,0.025
3.505,0.022
3.506,-0.01
3.506,0.022
3.506,0.178
3.506,0.187
3.506,0.373
3.507,0.378
3.507,0.473
3.507,0.477
3.507,0.33
3.508,0.33
3.508,0.485
3.508,0.428
3.509,0.373
3.509,0.397
3.509,0.42
3.509,0.417
3.51,0.382
3.51,0.378
3.51,0.245
3.51,0.237
3.51,0.08
3.511,0.075
3.511,-0.03
3.511,-0.033
3.511,-0.098
3.512,-0.1
3.512,-0.165
3.512,-0.167
3.513,-0.225
3.513,-0.237
3.513,-0.217
3.513,-0.213
3.514,-0.113
3.514,-0.11
3.514,-0.062
3.514,-0.062
3.514,-0.057
3.515,-0.062
3.515,-0.057
3.515,-0.057
3.515,-0.063
3.516,-0.065
3.516,-0.072
3.516,-0.068
3.517,-0.053
3.517,-0.053
3.517,-0.043
3.517,-0.043
3.518,-0.032
3.518,-0.03
3.518,-0.025
3.518,-0.025
3.518,-0.018
3.519,-0.018
3.519,-0.015
3.519,-0.015
3.519,-0.012
3.52,-0.012
3.52,-0.002
3.52,-0.002
3.521,0.007
3.521,0.007
3.521,0.015
3.521,0.017
3.522,0.03
3.522,0.03
3.522,0.025
3.522,0.027
3.522,0.025
3.523,0.025
3.523,0.027
3.523,0.025
3.523,0.028
3.524,0.028
3.524,0.038
3.524,0.038
3.525,0.045
3.525,0.045
3.525,0.052
3.525,0.052
3.526,0.053
3.526,0.053
3.526,0.05
3.526,0.05
3.526,0.048
3.527,0.047
3.527,0.052
3.527,0.052
3.527,0.048
3.528,0.047
3.528,0.04
3.528,0.042
3.529,0.037
3.529,0.038
3.529,0.035
3.529,0.037
3.53,0.04
3.53,0.037
3.53,0.033
3.53,0.037
3.53,0.035
3.531,0.035
3.531,0.038
3.531,0.037
3.531,0.038
3.532,0.038
3.532,0.035
3.532,0.038
3.533,0.033
3.533,0.032
3.533,0.035
3.533,0.033
3.534,0.037
3.534,0.035
3.534,0.04
3.534,0.038
3.534,0.042
3.535,0.04
3.535,0.047
3.535,0.05
3.535,0.045
3.536,0.045
3.536,0.037
3.536,0.037
3.537,0.03
3.537,0.03
3.537,0.028
3.537,0.028
3.538,0.033
3.538,0.035
3.538,0.042
3.538,0.042
3.538,0.083
3.539,0.085
3.539,0.117
3.539,0.105
3.539,-0.065
3.54,-0.065
3.54,-0.03
3.54,-0.028
3.541,0.003
3.541,0.002
3.541,0.01
3.541,0.008
3.542,0.002
3.542,0.002
3.542,-0.012
3.542,-0.013
3.542,-0.008
3.543,-0.007
3.543,0.005
3.543,0.007
3.543,0.033
3.544,0.035
3.544,0.078
3.544,0.108
3.545,0.067
3.545,0.058
3.545,-0.072
3.545,0.068
3.546,0.462
3.546,0.302
3.546,0.06
3.546,0.015
3.546,-0.245
3.547,-0.252
3.547,-0.32
3.547,-0.29
3.547,-0.222
3.548,-0.22
3.548,-0.187
3.548,-0.187
3.549,-0.165
3.549,-0.165
3.549,-0.145
3.549,-0.145
3.55,-0.13
3.55,-0.13
3.55,-0.118
3.55,-0.117
3.55,-0.112
3.551,-0.112
3.551,-0.102
3.551,-0.1
3.551,-0.092
3.552,-0.092
3.552,-0.083
3.552,-0.082
3.553,-0.085
3.553,-0.087
3.553,-0.098
3.553,-0.1
3.554,-0.112
3.554,-0.113
3.554,-0.122
3.554,-0.122
3.554,-0.125
3.555,-0.123
3.555,-0.13
3.555,-0.132
3.555,-0.135
3.556,-0.137
3.556,-0.13
3.556,-0.132
3.557,-0.118
3.557,-0.118
3.557,-0.113
3.557,-0.112
3.558,-0.105
3.558,-0.107
3.558,-0.103
3.558,-0.105
3.558,-0.11
3.559,-0.11
3.559,-0.108
3.559,-0.11
3.559,-0.108
3.56,-0.11
3.56,-0.107
3.56,-0.107
3.561,-0.108
3.561,-0.107
3.561,-0.108
3.561,-0.108
3.562,-0.11
3.562,-0.11
3.562,-0.112
3.562,-0.11
3.562,-0.117
3.563,-0.115
3.563,-0.118
3.563,-0.117
3.563,-0.112
3.564,-0.11
3.564,-0.105
3.564,-0.105
3.564,-0.102
3.565,-0.102
3.565,-0.098
3.565,-0.1
3.566,-0.103
3.566,-0.105
3.566,-0.103
3.566,-0.102
3.567,-0.105
3.567,-0.105
3.567,-0.112
3.567,-0.11
3.567,-0.113
3.568,-0.112
3.568,-0.108
3.568,-0.108
3.568,-0.105
3.569,-0.105
3.569,-0.103
3.569,-0.103
3.57,-0.105
3.57,-0.105
3.57,-0.115
3.57,-0.115
3.571,-0.123
3.571,-0.123
3.571,-0.128
3.571,-0.127
3.571,-0.12
3.572,-0.122
3.572,-0.115
3.572,-0.117
3.572,-0.112
3.573,-0.113
3.573,-0.108
3.573,-0.108
3.574,-0.103
3.574,-0.103
3.574,-0.102
3.574,-0.103
3.575,-0.098
3.575,-0.1
3.575,-0.093
3.575,-0.093
3.575,-0.092
3.576,-0.092
3.576,-0.088
3.576,-0.09
3.576,-0.083
3.577,-0.085
3.577,-0.082
3.577,-0.082
3.578,-0.078
3.578,-0.083
3.578,-0.082
3.578,-0.085
3.579,-0.09
3.579,-0.09
3.579,-0.095
3.579,-0.095
3.579,-0.097
3.58,-0.095
3.58,-0.092
3.58,-0.093
3.58,-0.09
3.581,-0.09
3.581,-0.092
3.581,-0.093
3.582,-0.088
3.582,-0.088
3.582,-0.082
3.582,-0.08
3.583,-0.082
3.583,-0.08
3.583,-0.083
3.583,-0.083
3.583,-0.085
3.584,-0.083
3.584,-0.077
3.584,-0.077
3.584,-0.07
3.585,-0.07
3.585,-0.06
3.585,-0.06
3.586,-0.05
3.586,-0.05
3.586,-0.043
3.586,-0.043
3.587,-0.042
3.587,-0.042
3.587,-0.028
3.587,-0.03
3.587,-0.027
3.588,-0.03
3.588,-0.032
3.588,-0.032
3.588,-0.027
3.589,-0.027
3.589,-0.022
3.589,-0.022
3.59,-0.018
3.59,-0.02
3.59,-0.015
3.59,-0.017
3.591,-0.012
3.591,-0.017
3.591,-0.087
3.591,-0.092
3.591,-0.198
3.592,-0.21
3.592,-0.187
3.592,-0.18
3.592,-0.032
3.593,-0.027
3.593,0.07
3.593,0.073
3.594,0.09
3.594,0.078
3.594,0.035
3.594,0.033
3.595,0.003
3.595,0.002
3.595,-0.017
3.595,-0.017
3.595,-0.042
3.596,-0.043
3.596,-0.063
3.596,-0.065
3.596,-0.043
3.597,-0.042
3.597,0.053
3.597,0.057
3.598,0.085
3.598,0.085
3.598,0.072
3.598,0.072
3.599,0.08
3.599,0.08
3.599,0.078
3.599,0.078
3.599,0.065
3.6,0.067
3.6,0.057
3.6,0.055
3.6,0.037
3.601,0.035
3.601,0.018
3.601,0.018
3.602,0.007
3.602,0.008
3.602,0.012
3.602,0.012
3.603,0.025
3.603,0.025
3.603,0.038
3.603,0.038
3.603,0.047
3.604,0.047
3.604,0.048
3.604,0.047
3.604,0.05
3.605,0.048
3.605,0.055
3.605,0.055
3.606,0.058
3.606,0.06
3.606,0.07
3.606,0.072
3.607,0.078
3.607,0.078
3.607,0.077
3.607,0.078
3.607,0.07
3.608,0.07
3.608,0.068
3.608,0.068
3.608,0.072
3.609,0.072
3.609,0.077
3.609,0.077
3.61,0.075
3.61,0.075
3.61,0.077
3.61,0.073
3.611,0.077
3.611,0.077
3.611,0.072
3.611,0.073
3.611,0.078
3.612,0.078
3.612,0.083
3.612,0.082
3.612,0.087
3.613,0.087
3.613,0.085
3.613,0.085
3.614,0.088
3.614,0.088
3.614,0.085
3.614,0.088
3.615,0.085
3.615,0.087
3.615,0.085
3.615,0.085
3.615,0.09
3.616,0.09
3.616,0.098
3.616,0.097
3.616,0.105
3.617,0.105
3.617,0.11
3.617,0.11
3.618,0.113
3.618,0.113
3.618,0.11
3.618,0.11
3.619,0.105
3.619,0.108
3.619,0.105
3.619,0.107
3.619,0.102
3.62,0.102
3.62,0.09
3.62,0.088
3.62,0.083
3.621,0.087
3.621,0.047
3.621,0.042
3.622,-0.05
3.622,-0.048
3.622,0.047
3.622,0.053
3.623,0.17
3.623,0.172
3.623,0.192
3.623,0.192
3.623,0.167
3.624,0.165
3.624,0.14
3.624,0.14
3.624,0.123
3.625,0.123
3.625,0.112
3.625,0.112
3.626,0.103
3.626,0.1
3.626,0.105
3.626,0.105
3.627,0.122
3.627,0.122
3.627,0.13
3.627,0.13
3.627,0.138
3.628,0.14
3.628,0.135
3.628,0.135
3.628,0.132
3.629,0.132
3.629,0.148
3.629,0.148
3.63,0.173
3.63,0.175
3.63,0.205
3.63,0.207
3.631,0.268
3.631,0.272
3.631,0.345
3.631,0.35
3.631,0.225
3.632,0.228
3.632,0.525
3.632,0.553
3.632,0.815
3.633,0.79
3.633,0.653
3.633,0.647
3.634,0.453
3.634,0.445
3.634,0.275
3.634,0.268
3.635,0.125
3.635,0.12
3.635,0.008
3.635,0.005
3.635,-0.068
3.636,-0.072
3.636,-0.118
3.636,-0.12
3.636,-0.145
3.637,-0.145
3.637,-0.152
3.637,-0.15
3.638,-0.152
3.638,-0.15
3.638,-0.145
3.638,-0.145
3.639,-0.143
3.639,-0.145
3.639,-0.14
3.639,-0.138
3.639,-0.122
3.64,-0.12
3.64,-0.105
3.64,-0.103
3.64,-0.08
3.641,-0.078
3.641,-0.048
3.641,-0.047
3.642,-0.018
3.642,-0.018
3.642,0.002
3.642,0.002
3.643,0.01
3.643,0.01
3.643,0.025
3.643,0.025
3.643,0.043
3.644,0.045
3.644,0.067
3.644,0.068
3.644,0.112
3.645,0.115
3.645,0.16
3.645,0.153
3.646,0
3.646,0
3.646,0.048
3.646,0.05
3.647,0.095
3.647,0.097
3.647,0.125
3.647,0.125
3.647,0.16
3.648,0.16
3.648,0.208
3.648,0.208
3.648,0.015
3.649,0.01
3.649,0.537
3.649,0.505
3.65,0.168
3.65,0.32
3.65,-0.107
3.65,-0.113
3.651,-0.222
3.651,-0.217
3.651,-0.137
3.651,-0.133
3.651,-0.077
3.652,-0.073
3.652,-0.048
3.652,-0.048
3.652,-0.033
3.653,-0.033
3.653,-0.025
3.653,-0.023
3.654,-0.013
3.654,-0.015
3.654,-0.003
3.654,-0.003
3.655,0.003
3.655,0.003
3.655,0.013
3.655,0.015
3.655,0.028
3.656,0.028
3.656,0.042
3.656,0.043
3.656,0.06
3.657,0.06
3.657,0.068
3.657,0.068
3.658,0.072
3.658,0.07
3.658,0.062
3.658,0.062
3.659,0.055
3.659,0.057
3.659,0.053
3.659,0.055
3.659,0.057
3.66,0.057
3.66,0.058
3.66,0.057
3.66,0.055
3.661,0.057
3.661,0.053
3.661,0.053
3.662,0.047
3.662,0.047
3.662,0.043
3.662,0.043
3.663,0.038
3.663,0.038
3.663,0.033
3.663,0.033
3.663,0.03
3.664,0.03
3.664,0.028
3.664,0.028
3.664,0.032
3.665,0.028
3.665,0.033
3.665,0.032
3.666,0.03
3.666,0.03
3.666,0.028
3.666,0.028
3.667,0.027
3.667,0.027
3.667,0.023
3.667,0.023
3.667,0.022
3.668,0.022
3.668,0.018
3.668,0.02
3.668,0.015
3.669,0.015
3.669,0.012
3.669,0.012
3.67,0.007
3.67,0.008
3.67,0.003
3.67,0.003
3.671,-0.002
3.671,-0.002
3.671,-0.007
3.671,-0.007
3.671,-0.012
3.672,-0.012
3.672,-0.008
3.672,-0.012
3.672,-0.01
3.673,-0.012
3.673,-0.01
3.673,-0.012
3.674,-0.017
3.674,-0.015
3.674,-0.022
3.674,-0.022
3.675,-0.023
3.675,-0.023
3.675,-0.027
3.675,-0.025
3.675,-0.028
3.676,-0.028
3.676,-0.03
3.676,-0.03
3.676,-0.032
3.677,-0.03
3.677,-0.033
3.677,-0.032
3.678,-0.028
3.678,-0.028
3.678,-0.033
3.678,-0.033
3.679,-0.05
3.679,-0.052
3.679,-0.075
3.679,-0.077
3.679,-0.09
3.68,-0.09
3.68,-0.095
3.68,-0.095
3.68,-0.1
3.681,-0.098
3.681,-0.093
3.681,-0.097
